goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/138069.The_Three_Pigs,The Three Pigs,pig,pig,he/him,20419,4.16,2460,David Wiesner,2001,"January 1, 2001",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172092242i/138069.jpg,"Taking visual narrative to a new level, this picture book from the creator ofTuesdayandFlotsambegins a seemingly familiar tale of three pigs preparing to build houses of straw, sticks, and bricks. But when the Big Bad Wolf comes looking for a snack, he huffs and puffs the first little pig right out of the story . . . and into the realm of pure imagination! Dialogue balloons pepper a wide variety of illustration styles taking readers through a dazzling fantasy universe to the surprising and happy ending. You will never look at “The Three Little Pigs”—or artwork—the same way again!",9780618007011,Clarion Books
https://www.goodreads.com/book/show/138069.The_Three_Pigs,The Three Pigs,pig,pig,he/him,20419,4.16,2460,David Wiesner,2001,"January 1, 2001",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172092242i/138069.jpg,"Taking visual narrative to a new level, this picture book from the creator ofTuesdayandFlotsambegins a seemingly familiar tale of three pigs preparing to build houses of straw, sticks, and bricks. But when the Big Bad Wolf comes looking for a snack, he huffs and puffs the first little pig right out of the story . . . and into the realm of pure imagination! Dialogue balloons pepper a wide variety of illustration styles taking readers through a dazzling fantasy universe to the surprising and happy ending. You will never look at “The Three Little Pigs”—or artwork—the same way again!",9780618007011,Clarion Books
https://www.goodreads.com/book/show/138069.The_Three_Pigs,The Three Pigs,pig,pig,he/him,20419,4.16,2460,David Wiesner,2001,"January 1, 2001",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172092242i/138069.jpg,"Taking visual narrative to a new level, this picture book from the creator ofTuesdayandFlotsambegins a seemingly familiar tale of three pigs preparing to build houses of straw, sticks, and bricks. But when the Big Bad Wolf comes looking for a snack, he huffs and puffs the first little pig right out of the story . . . and into the realm of pure imagination! Dialogue balloons pepper a wide variety of illustration styles taking readers through a dazzling fantasy universe to the surprising and happy ending. You will never look at “The Three Little Pigs”—or artwork—the same way again!",9780618007011,Clarion Books
https://www.goodreads.com/book/show/770040.Llama_Llama_Mad_at_Mama,Llama Llama Mad at Mama,llama,llama,he/him,18718,4.29,711,Anna Dewdney,2007,"January 1, 2007",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442605521i/770040.jpg,"Yucky music, great big feet. Ladies smelling way too sweet. Look at knees and stand in line. Llama Llama starts to whine. Does any child like to go shopping? Not Llama Llama! But Mama can’t leave Llama at home, so off they go to Shop-O-Rama. Lots of aisles. Long lines. Mama is too busy to notice that Llama Llama is getting m-a-d! And before he knows it, he’s having a full-out tantrum! Mama quickly calms him down, but she also realizes that they need to make shopping more fun for both of them. Parents and children are sure to recognize themselves in this fun-to-read follow-up to the popular Llama Llama Red Pajama.Watch a VideoShow more",9780670062409,Viking Books for Young Readers
https://www.goodreads.com/book/show/770040.Llama_Llama_Mad_at_Mama,Llama Llama Mad at Mama,llama,llama,she/her,18718,4.29,711,Anna Dewdney,2007,"January 1, 2007",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442605521i/770040.jpg,"Yucky music, great big feet. Ladies smelling way too sweet. Look at knees and stand in line. Llama Llama starts to whine. Does any child like to go shopping? Not Llama Llama! But Mama can’t leave Llama at home, so off they go to Shop-O-Rama. Lots of aisles. Long lines. Mama is too busy to notice that Llama Llama is getting m-a-d! And before he knows it, he’s having a full-out tantrum! Mama quickly calms him down, but she also realizes that they need to make shopping more fun for both of them. Parents and children are sure to recognize themselves in this fun-to-read follow-up to the popular Llama Llama Red Pajama.Watch a VideoShow more",9780670062409,Viking Books for Young Readers
https://www.goodreads.com/book/show/858514.Wemberly_Worried,Wemberly Worried,mouse,mouse,she/her,17763,4.23,1131,Kevin Henkes,2000,"January 1, 2000",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415584914i/858514.jpg,"Wemberly worried about everything. Big things. Little things. And things in between. Then it was time for school to start. And Wemberly worried even more. If you ever worry (or know someone who does), this is the book for you. Wemberly worried about spilling her juice, about shrinking in the bathtub, even about snakes in the radiator. She worried morning, noon, and night. ""Worry, worry, worry,"" her family said. ""Too much worry."" And Wemberly worried about one thing most of her first day of school. But when it's time to go back to school and she meets a fellow worrywart in her class, Wemberly realizes that school is too much fun to waste time worrying! This warm and comforting back-to-school favorite is from Kevin Henkes, the nationally bestselling and celebrated creator of Lilly's Purple Plastic Purse , Kitten's First Full Moon , and Chrysanthemum. “This winning heroine speaks to the worrywart in everyone.” — Publishers Weekly (starred review)Show more",9780688170271,Greenwillow Books
https://www.goodreads.com/book/show/858514.Wemberly_Worried,Wemberly Worried,mouse,mouse,she/her,17763,4.23,1131,Kevin Henkes,2000,"January 1, 2000",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415584914i/858514.jpg,"Wemberly worried about everything. Big things. Little things. And things in between. Then it was time for school to start. And Wemberly worried even more. If you ever worry (or know someone who does), this is the book for you. Wemberly worried about spilling her juice, about shrinking in the bathtub, even about snakes in the radiator. She worried morning, noon, and night. ""Worry, worry, worry,"" her family said. ""Too much worry."" And Wemberly worried about one thing most of her first day of school. But when it's time to go back to school and she meets a fellow worrywart in her class, Wemberly realizes that school is too much fun to waste time worrying! This warm and comforting back-to-school favorite is from Kevin Henkes, the nationally bestselling and celebrated creator of Lilly's Purple Plastic Purse , Kitten's First Full Moon , and Chrysanthemum. “This winning heroine speaks to the worrywart in everyone.” — Publishers Weekly (starred review)Show more",9780688170271,Greenwillow Books
https://www.goodreads.com/book/show/858514.Wemberly_Worried,Wemberly Worried,mouse,mouse,she/her,17763,4.23,1131,Kevin Henkes,2000,"January 1, 2000",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415584914i/858514.jpg,"Wemberly worried about everything. Big things. Little things. And things in between. Then it was time for school to start. And Wemberly worried even more. If you ever worry (or know someone who does), this is the book for you. Wemberly worried about spilling her juice, about shrinking in the bathtub, even about snakes in the radiator. She worried morning, noon, and night. ""Worry, worry, worry,"" her family said. ""Too much worry."" And Wemberly worried about one thing most of her first day of school. But when it's time to go back to school and she meets a fellow worrywart in her class, Wemberly realizes that school is too much fun to waste time worrying! This warm and comforting back-to-school favorite is from Kevin Henkes, the nationally bestselling and celebrated creator of Lilly's Purple Plastic Purse , Kitten's First Full Moon , and Chrysanthemum. “This winning heroine speaks to the worrywart in everyone.” — Publishers Weekly (starred review)Show more",9780688170271,Greenwillow Books
https://www.goodreads.com/book/show/858514.Wemberly_Worried,Wemberly Worried,mouse,mouse,he/him,17763,4.23,1131,Kevin Henkes,2000,"January 1, 2000",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415584914i/858514.jpg,"Wemberly worried about everything. Big things. Little things. And things in between. Then it was time for school to start. And Wemberly worried even more. If you ever worry (or know someone who does), this is the book for you. Wemberly worried about spilling her juice, about shrinking in the bathtub, even about snakes in the radiator. She worried morning, noon, and night. ""Worry, worry, worry,"" her family said. ""Too much worry."" And Wemberly worried about one thing most of her first day of school. But when it's time to go back to school and she meets a fellow worrywart in her class, Wemberly realizes that school is too much fun to waste time worrying! This warm and comforting back-to-school favorite is from Kevin Henkes, the nationally bestselling and celebrated creator of Lilly's Purple Plastic Purse , Kitten's First Full Moon , and Chrysanthemum. “This winning heroine speaks to the worrywart in everyone.” — Publishers Weekly (starred review)Show more",9780688170271,Greenwillow Books
https://www.goodreads.com/book/show/197515.Today_I_Will_Fly_,"Today I Will Fly! (Elephant & Piggie, #1)",pig,pig,she/her,16495,4.35,607,Mo Willems,2007,"March 13, 2007",2000,2000s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429473829i/197515.jpg,"Gerald is careful. Piggie is not.Piggie cannot help smiling. Gerald can.Gerald worries so that Piggie does not have to.Gerald and Piggie are best friends.Today, I Will Fly!is the funny introduction to the characters. Piggie is determined to fly. But Gerald the elephant knows that's impossible--isn't it?Show more",9781423102953,Hyperion Books for Children
https://www.goodreads.com/book/show/57007688-knight-owl,"Knight Owl (The Knight Owl Series, 1)",owl,owl,he/him,4998,4.51,938,Christopher Denise,2022,"March 15, 2022",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626717278i/57007688.jpg,"A Caldecott Honor Winner and New York Times Bestseller!A determined Owl builds strength and confidence in this medieval picture book about the real mettle of a wits, humor, and heart.Since the day he hatched, Owl dreamed of becoming a real knight. He may not be the biggest or the strongest, but his sharp nocturnal instincts can help protect the castle, especially since many knights have recently gone missing. While holding guard during Knight Night Watch, Owl is faced with the ultimate trial—a frightening intruder. It’s a daunting duel by any measure. But what Owl lacks in size, he makes up for in good ideas.Full of wordplay and optimism, this surprising display of bravery proves that cleverness (and friendship) can rule over brawn.Show more",9780316310628,Christy Ottaviano Books
